EmployeeID,Department,Salary,Rating,JoiningDate
16793,Sales,95798,1,2024-11-10
16794,Operations,139844,5,2023-06-08
16795,Finance,149193,2,2022-07-06
16796,IT,22283,1,2023-02-28
16797,IT,108389,2,2024-12-02
16798,IT,120641,5,2021-09-23
16799,Finance,139274,4,2022-03-16
16800,IT,147594,1,2024-09-21
16801,Sales,132531,4,2024-04-10
16802,Finance,53346,4,2024-04-10
16803,HR,107854,5,2022-05-14
16804,HR,120725,5,2021-10-30
16805,Operations,65062,2,2021-11-03
16806,HR,29122,2,2024-01-20
16807,IT,96029,4,2023-12-09
16808,HR,40768,1,2024-08-31
16809,Finance,145915,1,2024-05-05
16810,Finance,61896,3,2021-01-22
16811,Finance,25597,1,2021-02-15
16812,Operations,123360,1,2022-06-15
16813,Finance,90159,4,2021-10-24
16814,HR,127010,2,2023-11-20
16815,Operations,95431,2,2024-11-25
16816,HR,57487,1,2021-04-23
16817,IT,110875,5,2024-04-26
16818,Finance,20068,2,2021-05-31
16819,IT,29628,4,2024-10-10
16820,Operations,31264,3,2022-05-17
16821,Operations,106478,3,2022-05-29
16822,Operations,77943,2,2023-12-03
16823,Sales,105530,3,2023-10-05
16824,HR,107819,2,2023-09-14
16825,Operations,56771,5,2023-03-06
16826,Operations,20298,1,2023-12-15
16827,Operations,117108,1,2024-06-22
16828,Finance,35680,3,2023-12-16
16829,HR,31901,2,2023-03-28
16830,Sales,120660,1,2024-02-10
16831,Sales,78924,4,2021-01-30
16832,HR,106056,1,2024-09-26
16833,IT,146198,2,2022-09-18
16834,Sales,111708,1,2022-05-26
16835,Sales,128350,3,2023-02-07
16836,Finance,34265,3,2024-11-01
16837,IT,140567,5,2024-01-21
16838,Sales,127174,5,2023-12-25
16839,Finance,49586,1,2023-03-29
16840,Operations,105607,3,2021-01-05
16841,Finance,50175,1,2022-12-16
16842,HR,30624,3,2023-01-22
16843,Operations,51377,3,2024-02-18
16844,Finance,105164,1,2021-04-27
16845,Finance,83936,1,2022-07-17
16846,Finance,37520,3,2022-05-28
16847,Sales,20730,3,2022-11-13
16848,Operations,59172,5,2023-09-23
16849,Finance,30450,4,2022-12-22
16850,Finance,105976,2,2024-04-20
16851,HR,23422,1,2024-05-01
16852,Operations,59586,4,2021-03-25
16853,Sales,24022,5,2023-02-06
16854,Finance,36795,1,2022-01-26
16855,Sales,132846,2,2024-03-17
16856,Operations,82681,3,2024-01-12
16857,IT,147325,3,2023-06-06
16858,Finance,87365,2,2022-09-09
16859,Finance,93405,1,2021-04-02
16860,IT,51186,3,2022-05-21
16861,IT,137180,1,2021-04-18
16862,IT,36950,5,2023-09-21
16863,Operations,83423,4,2023-11-05
16864,IT,48707,1,2023-07-30
16865,HR,116020,3,2022-09-13
16866,HR,98786,1,2021-07-26
16867,Finance,24966,2,2021-10-18
16868,Sales,132414,1,2021-07-11
16869,Operations,93119,5,2024-08-03
16870,HR,52006,1,2022-05-30
16871,IT,83071,3,2022-04-19
16872,IT,36200,2,2021-11-04
16873,Finance,82619,4,2024-04-13
16874,HR,95289,5,2024-07-05
16875,IT,86646,5,2023-12-15
16876,Finance,46813,1,2023-02-17
16877,Finance,27830,3,2021-05-09
16878,Finance,77936,3,2023-06-14
16879,Operations,112080,1,2024-08-18
16880,HR,122173,2,2021-05-17
16881,IT,133855,2,2022-07-15
16882,Finance,110959,4,2021-11-19
16883,Finance,81653,1,2021-11-02
16884,Finance,111663,1,2023-09-02
16885,IT,130288,1,2022-10-03
16886,Sales,140843,1,2021-08-09
16887,Operations,107196,3,2022-12-19
16888,Sales,123816,2,2023-09-26
16889,Sales,67812,4,2024-12-18
16890,Operations,104607,1,2022-03-06
16891,Operations,118514,4,2023-09-27
16892,HR,140206,1,2021-12-16
16893,Sales,138612,5,2023-01-15
16894,HR,126155,1,2023-12-21
16895,IT,144697,1,2022-07-22
16896,HR,115407,3,2023-10-16
16897,Operations,142150,1,2024-09-06
16898,Sales,120132,2,2022-04-15
16899,Operations,111194,1,2022-05-25
16900,Finance,77093,5,2023-07-10
16901,IT,87957,1,2023-07-27
16902,Finance,94351,3,2021-07-20
16903,Finance,98505,5,2023-10-10
16904,Operations,44374,1,2024-07-16
16905,HR,109083,1,2023-12-05
16906,Finance,112860,5,2024-01-16
16907,Sales,38199,3,2021-08-18
16908,HR,120373,3,2022-10-01
16909,Operations,105310,4,2022-10-04
16910,IT,104180,2,2021-07-20
16911,HR,38695,2,2021-11-10
16912,IT,23394,1,2022-05-19
16913,HR,59178,1,2022-08-06
16914,Finance,75383,4,2021-11-14
16915,IT,67332,1,2021-11-11
16916,Operations,26881,1,2024-05-04
16917,IT,85744,1,2022-06-11
16918,Sales,31922,5,2023-09-20
16919,Operations,63102,4,2022-04-09
16920,Operations,73485,5,2024-10-29
16921,IT,82844,1,2023-06-17
16922,IT,30806,5,2021-11-06
16923,Sales,45387,1,2022-12-25
16924,Sales,122358,3,2024-08-03
16925,Sales,111228,4,2024-10-10
16926,Sales,127037,4,2023-05-19
16927,Operations,120445,1,2024-11-20
16928,IT,57056,5,2024-05-12
16929,Operations,123972,4,2022-11-14
16930,Operations,72875,4,2024-11-08
16931,IT,79246,2,2024-11-23
16932,HR,50572,4,2022-05-16
16933,Sales,33132,1,2021-03-01
16934,Finance,107302,1,2024-05-11
16935,HR,142980,3,2021-04-18
16936,IT,46344,1,2023-01-11
16937,IT,24540,2,2023-06-04
16938,Sales,47348,1,2024-11-19
16939,Sales,39577,5,2024-02-06
16940,HR,90703,2,2021-03-03
16941,IT,110957,1,2023-11-29
16942,IT,35990,3,2024-09-19
16943,Finance,106123,4,2022-02-03
16944,Sales,37576,3,2023-04-02
16945,Sales,94997,5,2021-07-07
16946,Sales,143782,5,2022-12-25
16947,Operations,105528,3,2024-01-19
16948,IT,36712,4,2025-02-08
16949,Finance,41552,2,2023-03-19
16950,HR,125768,4,2021-10-25
16951,Finance,57822,2,2023-06-30
16952,HR,123879,1,2022-01-18
16953,IT,148980,2,2024-02-04
16954,HR,20806,5,2024-12-17
16955,Finance,34429,2,2024-03-04
16956,Sales,40448,3,2021-10-05
16957,Finance,67336,1,2022-05-25
16958,Finance,98933,3,2024-04-22
16959,Sales,56413,5,2023-04-09
16960,Operations,99353,4,2021-08-08
16961,Operations,63910,4,2021-08-16
16962,IT,125773,4,2021-12-27
16963,IT,46439,2,2023-07-15
16964,Operations,40174,5,2023-11-12
16965,IT,51390,4,2022-01-26
16966,Finance,44294,4,2024-07-27
16967,HR,38106,3,2024-01-02
16968,HR,139106,1,2022-01-24
16969,IT,133812,1,2024-04-07
16970,Finance,45292,1,2022-07-31
16971,Finance,79446,2,2022-06-20
16972,IT,92862,4,2023-09-29
16973,HR,131262,1,2024-08-25
16974,Sales,76142,3,2022-02-15
16975,Sales,44420,1,2023-07-23
16976,Finance,106333,5,2021-01-16
16977,Operations,28400,5,2023-10-11
16978,Sales,108741,4,2021-06-08
16979,Finance,67665,5,2022-11-21
16980,Operations,68789,2,2023-03-23
16981,HR,47437,3,2023-05-11
16982,HR,40023,4,2021-05-30
16983,HR,36806,1,2022-04-21
16984,HR,60408,2,2021-08-23
16985,IT,99785,3,2023-02-22
16986,Finance,115206,1,2021-05-12
16987,Sales,67035,5,2024-07-27
16988,Finance,98384,1,2024-02-09
16989,IT,126586,5,2022-03-01
16990,HR,70130,5,2024-04-06
16991,Finance,115815,1,2023-12-25
16992,Finance,89485,1,2023-05-12
16993,Finance,24135,2,2022-08-02
16994,Operations,58291,3,2025-01-01
16995,Operations,91156,2,2023-09-02
16996,IT,125929,3,2024-02-15
16997,IT,67369,4,2021-07-13
16998,IT,77763,4,2021-05-18
16999,Operations,21378,5,2024-07-05
17000,Operations,40228,4,2021-08-18
17001,IT,30789,4,2022-07-16
17002,Finance,143934,1,2022-10-20
17003,IT,25272,5,2021-10-27
17004,IT,47415,2,2023-03-30
17005,Sales,122432,5,2024-06-06
17006,Sales,95326,4,2022-10-24
17007,Sales,23775,4,2022-11-13
17008,IT,120998,3,2022-12-18
17009,Sales,33413,2,2024-04-19
17010,HR,68555,2,2021-09-02
17011,Finance,99600,1,2024-10-27
17012,HR,89936,1,2021-05-30
17013,Sales,36331,3,2023-09-09
17014,Sales,66342,1,2025-01-20
17015,Operations,99356,5,2023-06-29
17016,Finance,29829,1,2023-04-17
17017,Sales,34330,3,2022-10-24
17018,Finance,75710,4,2021-12-30
17019,Finance,85992,3,2024-08-04
17020,Operations,30390,2,2022-03-25
17021,Sales,57614,2,2024-01-04
17022,IT,44865,4,2021-02-18
17023,IT,40757,4,2021-01-21
17024,Sales,130998,3,2023-06-01
17025,Sales,76097,1,2023-03-02
17026,Finance,142016,3,2021-10-29
17027,HR,27672,5,2024-10-22
17028,Sales,40475,4,2021-11-08
17029,Finance,30822,4,2023-10-16
17030,IT,124226,5,2021-09-04
17031,Finance,61158,5,2024-03-07
17032,IT,49714,4,2021-10-25
17033,Sales,126501,4,2024-04-30
17034,Sales,76246,2,2022-06-02
17035,Sales,43089,5,2024-03-11
17036,IT,39770,5,2024-01-10
17037,Sales,47419,5,2021-01-31
17038,Sales,39810,3,2024-12-11
17039,Sales,131867,5,2022-09-10
17040,Finance,22215,2,2021-04-08
17041,Operations,64452,5,2021-04-21
17042,Operations,38384,2,2021-06-24
17043,Sales,61973,1,2022-01-22
17044,Operations,138477,3,2023-02-06
17045,HR,61256,3,2022-06-30
17046,Finance,141168,5,2024-10-13
17047,Sales,44198,1,2024-09-10
17048,IT,128206,1,2023-11-27
17049,Finance,53140,3,2023-08-08
17050,Sales,32651,3,2021-02-23
17051,IT,124906,4,2023-05-17
17052,Sales,39003,5,2024-08-22
17053,IT,69575,5,2021-07-29
17054,IT,92609,2,2022-12-04
17055,IT,146769,3,2022-02-23
17056,HR,37849,4,2023-02-12
17057,Sales,65468,4,2024-09-30
17058,HR,34645,5,2022-03-23
17059,HR,35969,2,2023-10-26
17060,Sales,135523,2,2022-11-04
17061,IT,144947,4,2022-06-28
17062,Finance,73608,2,2021-05-01
17063,HR,94592,5,2022-08-13
17064,Finance,133345,4,2024-01-10
17065,HR,83323,3,2023-12-23
17066,HR,98128,1,2024-12-17
17067,HR,42369,1,2023-10-26
17068,HR,103465,1,2024-09-01
17069,Operations,128240,3,2022-01-08
17070,Finance,100013,1,2024-04-26
17071,IT,134743,1,2022-11-21
17072,Sales,90044,1,2022-04-12
17073,Finance,118617,4,2024-12-28
17074,IT,69746,1,2024-01-08
17075,Operations,127043,4,2024-12-17
17076,Operations,63146,5,2023-05-19
17077,Operations,47469,4,2024-03-30
17078,Operations,52587,5,2023-11-29
17079,IT,51431,4,2023-10-24
17080,Finance,43299,4,2022-03-26
17081,HR,72228,5,2021-04-23
17082,Sales,79729,4,2024-03-07
17083,Finance,121423,2,2024-11-10
17084,HR,54486,4,2024-12-08
17085,IT,137129,2,2023-05-10
17086,Sales,149255,5,2021-12-23
17087,Operations,106215,3,2023-09-25
17088,Sales,41620,4,2024-05-25
17089,Operations,88773,3,2022-02-05
17090,Finance,92072,5,2024-08-30
17091,Finance,71401,4,2022-09-26
17092,Operations,66063,5,2024-04-21
17093,Finance,110531,3,2024-02-07
17094,HR,30013,2,2022-07-02
17095,IT,137844,1,2023-12-09
17096,HR,117919,2,2022-10-31
17097,HR,82904,4,2023-11-17
17098,IT,84492,4,2022-08-13
17099,IT,51273,5,2024-07-22
17100,HR,101301,5,2022-01-03
17101,Operations,145653,2,2021-10-13
17102,Finance,100897,1,2023-03-24
17103,HR,134939,2,2021-06-03
17104,Operations,26808,4,2022-05-03
17105,HR,104683,2,2023-01-17
17106,HR,62141,1,2021-04-12
17107,Operations,87863,4,2024-10-26
17108,HR,48295,1,2022-12-15
17109,Finance,107130,2,2023-05-06
17110,Sales,149564,4,2021-06-26
17111,IT,111244,1,2021-01-17
17112,HR,56800,5,2022-01-30
17113,HR,90474,2,2021-07-27
17114,Finance,128802,4,2023-12-17
17115,Operations,65249,4,2022-12-12
17116,Finance,64883,1,2024-08-03
17117,Finance,125402,3,2022-06-06
17118,Finance,57902,1,2021-03-31
17119,Finance,103258,3,2024-11-04
17120,HR,96690,4,2023-11-06
17121,IT,139292,2,2021-07-08
17122,IT,83029,4,2024-02-21
17123,Operations,46859,3,2024-02-10
17124,HR,75668,5,2024-09-07
17125,IT,144791,3,2022-03-19
17126,IT,32256,3,2022-06-30
17127,Operations,91993,3,2021-05-26
17128,Sales,107882,1,2023-05-04
17129,HR,148702,2,2023-11-17
17130,Operations,76853,1,2023-06-20
17131,Finance,106568,5,2023-11-18
17132,Sales,123549,2,2022-12-14
17133,Sales,67598,5,2021-08-29
17134,Finance,91155,1,2023-08-27
17135,Finance,104712,5,2024-07-04
17136,IT,24713,2,2022-09-15
17137,Operations,29659,3,2022-07-21
17138,Sales,117878,1,2024-06-12
17139,IT,55719,3,2022-04-21
17140,IT,109625,2,2022-08-08
17141,Finance,58186,4,2024-02-02
17142,Finance,79603,4,2024-05-19
17143,IT,69047,1,2024-03-03
17144,HR,77422,2,2022-07-09
17145,IT,142105,5,2021-06-27
17146,Finance,60200,1,2021-08-22
17147,Finance,33491,3,2023-02-23
17148,HR,89253,3,2023-09-13
17149,HR,34576,1,2023-10-26
17150,Operations,64088,4,2022-03-10
17151,Finance,44000,3,2023-01-29
17152,Finance,44457,2,2024-01-13
17153,IT,145978,3,2021-06-04
17154,HR,79539,2,2022-07-19
17155,IT,112346,3,2021-10-29
17156,HR,146280,5,2021-05-11
17157,Finance,131217,5,2024-08-09
17158,Finance,87788,2,2022-03-15
17159,Sales,73289,1,2021-05-06
17160,Sales,89730,1,2021-08-29
17161,Sales,48993,2,2022-05-26
17162,Sales,142598,1,2021-10-04
17163,IT,88901,1,2022-07-19
17164,IT,138646,1,2021-06-19
17165,Finance,74996,2,2024-12-05
17166,Finance,59785,5,2022-03-07
17167,Sales,45849,4,2024-09-28
17168,Sales,39833,3,2023-05-18
17169,HR,64132,4,2024-09-26
17170,Operations,54285,5,2025-01-12
17171,HR,113796,5,2021-07-19
17172,Sales,128873,4,2022-10-07
17173,Finance,52711,2,2021-01-15
17174,IT,149813,5,2021-01-01
17175,HR,144416,3,2021-09-05
17176,Operations,34551,3,2025-01-10
17177,Finance,75661,3,2023-06-02
17178,IT,30945,4,2024-03-03
17179,IT,131296,4,2022-08-03
17180,HR,64143,3,2022-11-12
17181,Sales,116774,4,2023-05-06
17182,IT,106806,4,2024-03-11
17183,IT,123409,3,2024-07-30
17184,Operations,139343,4,2022-10-17
17185,Sales,119398,3,2024-08-28
17186,Operations,89986,3,2021-12-30
17187,Finance,96700,3,2021-11-30
17188,IT,67466,3,2021-07-18
17189,Sales,69438,2,2021-02-14
17190,Operations,44679,2,2023-03-13
17191,Sales,61727,4,2022-09-07
17192,Operations,47202,3,2021-02-23
17193,Finance,103720,4,2022-07-10
17194,Sales,23045,5,2022-02-03
17195,Sales,96856,2,2025-01-28
17196,Sales,75560,2,2021-07-27
17197,Finance,88436,3,2022-02-18
17198,HR,70048,4,2025-01-19
17199,IT,77843,4,2022-10-04
17200,IT,85737,1,2022-08-03
17201,Operations,134212,3,2021-07-24
17202,Sales,38162,3,2021-06-27
17203,HR,115075,4,2022-04-04
17204,HR,26276,4,2022-03-02
17205,HR,148564,2,2022-10-20
17206,HR,103481,4,2025-01-16
17207,Finance,74713,5,2021-07-04
17208,Operations,124368,3,2024-02-14
17209,Operations,92406,1,2022-12-11
17210,Sales,102702,4,2024-08-29
17211,Sales,29683,3,2023-10-16
17212,Sales,96574,2,2021-11-28
17213,Finance,143853,4,2021-02-21
17214,Sales,144666,3,2022-02-21
17215,IT,53528,2,2023-04-03
17216,IT,21861,5,2022-07-20
17217,Finance,84810,1,2023-02-12
17218,Operations,30501,1,2022-04-07
17219,IT,121761,2,2022-07-14
17220,Operations,30966,4,2022-06-09
17221,HR,128405,3,2024-11-01
17222,Operations,22205,4,2021-12-15
17223,Operations,104764,3,2021-04-02
17224,Sales,46692,3,2021-03-26
17225,IT,40614,5,2023-10-14
17226,Finance,76055,5,2022-11-04
17227,Operations,144107,5,2021-07-14
17228,Operations,54741,3,2022-01-25
17229,Finance,37408,1,2024-12-07
17230,Sales,117273,2,2021-11-13
17231,Sales,92850,3,2023-09-04
17232,Operations,136060,2,2021-09-26
17233,HR,149707,3,2023-03-31
17234,Finance,51432,1,2022-08-23
17235,Sales,73197,4,2021-11-28
17236,Finance,37110,1,2024-11-24
17237,Sales,100610,4,2024-05-07
17238,Operations,66860,1,2022-10-01
17239,Operations,137896,5,2023-02-02
17240,HR,22311,4,2024-01-16
17241,HR,96850,2,2022-07-12
17242,Operations,134338,3,2022-06-16
17243,IT,28188,5,2024-08-19
17244,HR,34505,2,2023-07-13
17245,HR,55540,4,2021-05-19
17246,Finance,97529,5,2024-03-31
17247,Sales,131789,4,2024-06-14
17248,IT,123296,3,2021-12-13
17249,IT,75568,2,2021-04-21
17250,Operations,33563,4,2023-05-11
17251,Operations,62689,2,2023-01-14
17252,Finance,79229,3,2021-09-30
17253,IT,136784,4,2021-10-08
17254,HR,145340,1,2021-05-15
17255,IT,48798,3,2022-01-21
17256,HR,71755,3,2024-01-14
17257,IT,139463,4,2021-04-05
17258,IT,57526,4,2022-06-02
17259,Sales,20115,1,2023-03-15
17260,HR,64767,3,2023-01-27
17261,Operations,123588,4,2023-07-19
17262,Sales,140234,3,2023-07-16
17263,Finance,106588,3,2021-01-12
17264,Finance,83740,1,2022-12-16
17265,Sales,59299,3,2024-01-12
17266,Operations,54129,1,2024-05-31
17267,HR,146923,3,2021-07-23
17268,Operations,32503,1,2023-08-22
17269,Operations,83152,3,2024-01-15
17270,Sales,31278,1,2021-12-21
17271,Operations,138976,5,2022-03-31
17272,IT,86170,4,2023-05-28
17273,Sales,57281,1,2021-07-04
17274,Sales,135165,4,2021-01-06
17275,Sales,87448,4,2024-08-24
17276,HR,53828,4,2024-05-11
17277,Operations,138886,5,2024-07-26
17278,Sales,134502,5,2023-05-03
17279,IT,110262,1,2024-12-16
17280,IT,136965,1,2021-07-07
17281,Operations,23681,4,2025-01-30
17282,IT,80803,5,2024-09-13
17283,HR,24918,1,2024-09-06
17284,Finance,107001,3,2021-03-29
17285,Sales,96053,2,2022-02-12
17286,Finance,51851,5,2024-12-10
17287,Sales,98772,2,2024-04-21
17288,Sales,111788,2,2021-04-29
17289,HR,43834,5,2022-09-24
17290,Sales,34820,4,2024-08-03
17291,Operations,21964,5,2024-05-17
17292,HR,109440,3,2021-05-23
17293,Sales,63154,3,2023-03-17
17294,IT,71025,5,2022-10-24
17295,Sales,114755,3,2022-12-24
17296,HR,62196,5,2021-01-19
17297,Sales,76075,3,2024-03-14
17298,Sales,109058,3,2024-10-19
17299,HR,114783,3,2022-12-26
17300,Sales,126745,4,2024-01-23
17301,IT,138351,3,2024-05-16
17302,HR,51888,1,2023-11-10
17303,HR,69036,3,2021-08-12
17304,IT,30238,2,2023-03-18
17305,Operations,29502,4,2023-07-11
17306,Sales,35806,3,2022-09-04
17307,Sales,73961,5,2022-01-29
17308,Operations,149452,4,2025-01-26
17309,HR,101534,3,2023-01-14
17310,IT,40412,2,2023-03-07
17311,HR,118521,4,2023-03-22
17312,HR,85031,4,2024-09-22
17313,Sales,129705,1,2023-04-15
17314,Operations,117654,5,2022-01-16
17315,Sales,61654,4,2023-05-15
17316,Operations,130281,1,2023-02-05
17317,Sales,141943,1,2021-12-09
17318,IT,92643,2,2024-06-30
17319,HR,64545,3,2023-11-29
17320,HR,100971,3,2022-09-27
17321,HR,73650,5,2022-08-06
17322,Operations,59370,3,2021-01-24
17323,IT,66906,5,2023-07-17
17324,Finance,131772,2,2023-09-19
17325,IT,48631,2,2024-04-02
17326,Sales,87767,5,2023-05-03
17327,Finance,84830,4,2022-06-17
17328,Operations,135722,4,2024-11-07
17329,Operations,34725,1,2022-11-04
17330,Finance,132854,4,2022-09-27
17331,HR,83127,5,2022-07-13
17332,HR,124613,3,2022-07-13
17333,Finance,51241,5,2021-08-28
17334,Finance,30129,5,2021-01-25
17335,IT,120625,2,2021-06-11
17336,IT,124241,5,2021-03-11
17337,IT,112577,4,2022-06-20
17338,HR,131977,5,2024-10-13
17339,Operations,65822,2,2022-04-05
17340,Sales,127529,2,2023-07-04
17341,Operations,129357,5,2021-09-05
17342,Finance,128610,2,2023-11-15
17343,Sales,81868,3,2024-07-28
17344,Sales,45504,2,2023-12-25
17345,Finance,67174,3,2024-11-11
17346,Operations,91878,2,2022-12-15
17347,Finance,131554,2,2024-05-11
17348,Operations,137292,5,2024-05-08
17349,HR,142429,2,2024-09-25
17350,Sales,132817,2,2021-03-10
17351,IT,74521,1,2023-12-29
17352,Finance,108182,5,2025-02-05
17353,Sales,33339,4,2022-09-23
17354,HR,87664,2,2023-12-03
17355,HR,84329,1,2021-08-10
17356,Finance,23122,1,2021-03-01
17357,Sales,136438,5,2024-11-27
17358,HR,70996,5,2022-05-18
17359,Sales,140262,2,2024-01-29
17360,HR,49821,4,2023-01-06
17361,Operations,86574,3,2023-03-28
17362,Sales,110249,3,2021-08-17
17363,Finance,38995,1,2022-03-02
17364,IT,37918,4,2023-09-06
17365,Finance,95895,4,2023-04-11
17366,Operations,29953,1,2021-06-22
17367,Sales,92871,4,2024-02-28
17368,Finance,148151,1,2024-08-02
17369,Sales,132795,5,2024-01-26
17370,Sales,141423,1,2022-06-29
17371,Operations,102527,1,2023-02-01
17372,IT,141646,5,2023-07-05
17373,Finance,114292,2,2022-01-05
17374,Sales,145842,4,2021-01-29
17375,HR,100409,1,2022-11-09
17376,Finance,71037,4,2021-04-25
17377,IT,147729,5,2023-08-30
17378,IT,79598,2,2024-07-29
17379,HR,123369,4,2022-08-11
17380,IT,32565,3,2022-05-19
17381,HR,27235,5,2023-06-22
17382,Operations,69185,5,2024-08-12
17383,Operations,90236,5,2022-11-13
17384,Sales,37148,2,2021-08-08
17385,Sales,37414,4,2023-11-02
17386,Sales,67224,1,2022-02-23
17387,Sales,36009,1,2021-08-25
17388,Operations,139635,2,2024-09-27
17389,Sales,23575,4,2022-07-06
17390,Operations,106009,5,2024-01-28
17391,HR,61375,3,2024-08-11
17392,HR,116990,1,2022-04-15
17393,HR,83229,4,2022-04-14
17394,IT,102842,2,2021-04-06
17395,IT,109138,2,2021-11-01
17396,Sales,38241,1,2024-01-02
17397,HR,110832,5,2024-09-08
17398,IT,81487,5,2022-08-14
17399,Finance,116738,3,2021-03-25
17400,IT,123585,4,2021-02-24
17401,Sales,50322,1,2022-06-06
17402,Finance,51280,1,2024-11-05
17403,Operations,132950,2,2022-10-05
17404,Finance,128090,3,2021-04-10
17405,Finance,106725,5,2022-07-25
17406,Sales,22235,5,2023-06-19
17407,Finance,62301,5,2022-06-27
17408,HR,68377,4,2024-11-30
17409,Operations,96143,1,2023-01-12
17410,IT,123178,4,2024-05-27
17411,Finance,129592,2,2022-05-07
17412,Sales,31321,4,2024-11-05
17413,Finance,98341,2,2022-08-13
17414,Operations,85358,2,2022-12-02
17415,HR,122246,3,2023-05-05
17416,Operations,44449,4,2022-11-23
17417,Finance,40161,3,2021-03-24
17418,HR,124354,5,2023-09-20
17419,Sales,137230,4,2021-04-28
17420,Sales,125395,2,2024-01-22
17421,Finance,37774,3,2021-06-11
17422,Operations,87712,3,2021-05-21
17423,IT,140504,3,2023-07-27
17424,HR,115941,5,2022-05-17
17425,Finance,106725,4,2021-07-22
17426,Finance,99461,4,2023-01-11
17427,HR,70158,3,2023-05-01
17428,IT,149431,1,2022-10-12
17429,HR,96402,5,2024-06-29
17430,IT,37862,4,2024-03-20
17431,Operations,38760,2,2023-11-02
17432,IT,121046,3,2022-01-27
17433,Sales,119227,3,2021-01-21
17434,Sales,81527,1,2023-10-11
17435,Finance,146097,3,2023-08-17
17436,Operations,24437,5,2024-08-04
17437,Operations,130032,5,2021-07-07
17438,HR,83456,1,2024-05-07
17439,Sales,24584,2,2021-11-11
17440,HR,132248,5,2022-07-15
17441,Sales,94601,2,2024-12-10
17442,Finance,29605,2,2024-10-09
17443,Operations,106183,3,2021-10-10
17444,Sales,98229,2,2023-12-12
17445,Sales,48430,5,2022-11-20
17446,Finance,132133,5,2021-12-30
17447,HR,55988,3,2022-11-25
17448,HR,83354,1,2021-02-21
17449,HR,37983,5,2023-01-01
17450,IT,23059,2,2022-10-20
17451,IT,89677,4,2021-05-05
17452,HR,62099,1,2022-12-18
17453,Operations,83880,4,2023-04-25
17454,Finance,50824,5,2024-12-30
17455,Operations,120960,1,2022-09-04
17456,Operations,90835,3,2024-12-01
17457,Sales,46217,3,2024-03-07
17458,Sales,51152,4,2022-11-25
17459,Finance,132857,3,2023-05-12
17460,Finance,57940,5,2024-09-14
17461,IT,70647,3,2024-02-28
17462,Finance,75533,1,2025-01-18
17463,HR,128078,3,2022-10-01
17464,Operations,145181,5,2022-11-21
17465,HR,41924,4,2024-07-29
17466,Sales,72776,2,2023-05-15
17467,Finance,140283,5,2024-07-10
17468,Operations,68528,4,2023-06-22
17469,Sales,81452,3,2022-07-28
